form.health_centre_information.facility_name,form.health_centre_information.location_information.region_province,form.health_centre_information.location_information.district,form.health_centre_information.location_information.chiefdom,form.health_centre_information.location_information.facility_location,form.health_centre_information.facility_type,form.health_centre_information.managing_authority,form.health_centre_information.setting,form.health_centre_information.outpatient_only,form.health_centre_information.capacity.number_consultation_rooms,form.health_centre_information.capacity.number_inpatient_beds,form.health_centre_information.capacity.number_maternity_beds,form.health_centre_information.group_number_employed.list_community_health_officer.cho_number_in_post,form.health_centre_information.group_number_employed.list_community_health_officer.cho_number_present_at_visit,form.health_centre_information.group_number_employed.list_community_health_technician.cht_number_in_post,form.health_centre_information.group_number_employed.list_community_health_technician.cht_number_present_at_visit,form.health_centre_information.group_number_employed.list_community_health_assistant.cha_number_in_post,form.health_centre_information.group_number_employed.list_community_health_assistant.cha_number_present_at_visit,form.health_centre_information.group_number_employed.list_community_midwives.cm_number_in_post,form.health_centre_information.group_number_employed.list_community_midwives.cm_number_present_at_visit,form.health_centre_information.group_number_employed.list_sechn.sechn_number_in_post,form.health_centre_information.group_number_employed.list_sechn.sechn_number_present_at_visit,form.health_centre_information.group_number_employed.list_laboratory_technicians.lab_tech_number_in_post,form.health_centre_information.group_number_employed.list_laboratory_technicians.lab_tech_number_present_at_visit,form.health_centre_information.group_number_employed.list_mch_aides.mch_aides_number_in_post,form.health_centre_information.group_number_employed.list_mch_aides.mch_aides_number_present_at_visit,form.health_centre_information.group_number_employed.list_cleaner_porter.cleaner_porter_number_in_post,form.health_centre_information.group_number_employed.list_cleaner_porter.cleaner_porter_number_present_at_visit,form.health_centre_information.group_number_employed.list_other.other_number_in_post,form.health_centre_information.group_number_employed.list_other.other_number_present_at_visit,form.consultations.head_count.month_1,form.consultations.head_count.month_2,form.consultations.head_count.month_3,form.consultations.head_count.month_4,form.consultations.general_outpatient.month_1,form.consultations.general_outpatient.month_2,form.consultations.general_outpatient.month_3,form.consultations.general_outpatient.month_4,form.consultations.deliveries.month_1,form.consultations.deliveries.month_2,form.consultations.deliveries.month_3,form.consultations.deliveries.month_4,form.consultations.pent_vaccines.month_1,form.consultations.pent_vaccines.month_2,form.consultations.pent_vaccines.month_3,form.consultations.pent_vaccines.month_4,form.ql_human_resources.hr_focal_point,form.ql_human_resources.hr_staff_received_info,form.ql_human_resources.hr_healthcare_provider_training,form.ql_human_resources.hr_healthcare_provider_revised_training,form.ql_human_resources.hr_daily_staff_list,form.ql_information_education_communication.iec_handwashing_procedure,form.ql_information_education_communication.iec_physical_distancing,form.ql_information_education_communication.iec_covering_nose_mouth,form.ql_information_education_communication.iec_early_symptom_recognition,form.ql_information_education_communication.iec_when_facility_vs_home,form.ql_information_education_communication.iec_rational_ppe_use,form.ql_information_education_communication.iec_helpline_number,form.ql_surveillance.surv_procedure_for_notification,form.ql_surveillance.surv_official_case_definition,form.ql_surveillance.surv_hotline_number,form.ql_surveillance.surv_timely_data_reported_to_district,form.ql_triage_and_early_recognition.ter_screening_area_set_up,form.ql_triage_and_early_recognition.ter_symptom_screening_questionnaires,form.ql_triage_and_early_recognition.ter_temperature_measurement_at_triage,form.ql_triage_and_early_recognition.ter_physical_distancing_in_waiting,form.ql_triage_and_early_recognition.ter_separate_waiting_for_symptomatic,form.ql_chw.chw_trained_precautions,form.ql_chw.chw_trained_community_service,form.ql_chw.chw_drugs,form.ql_chw.chw_gloves,form.ql_chw.chw_masks,form.ql_chw.chw_iec_materials,form.ql_isolation_physical_distancing.iso_designated_isolation_for_suspected,form.ql_isolation_physical_distancing.iso_distance_between_patients_in_waiting,form.ql_isolation_physical_distancing.iso_distance_between_patient_beds,form.ql_isolation_physical_distancing.iso_transfer_referral_protocol,form.grp_infection_prevention_and_control.ql_ppe.ipc_ppe_medical_masks,form.grp_infection_prevention_and_control.ql_ppe.ipc_ppe_disp_surgical_masks,form.grp_infection_prevention_and_control.ql_ppe.ipc_ppe_eye_protection,form.grp_infection_prevention_and_control.ql_ppe.ipc_ppe_examination_gloves,form.grp_infection_prevention_and_control.ql_ppe.ipc_ppe_surgical_gloves,form.grp_infection_prevention_and_control.ql_ppe.ipc_ppe_long_cuffed_gloves,form.grp_infection_prevention_and_control.ql_ppe.ipc_ppe_heavy_duty_gloves,form.grp_infection_prevention_and_control.ql_ppe.ipc_ppe_long_sleeved_gown,form.grp_infection_prevention_and_control.ql_ppe.ipc_ppe_waterproof_aprons,form.grp_infection_prevention_and_control.ql_ppe_plan.ipc_ppe_plan_staff_trained_on_ppe,form.grp_infection_prevention_and_control.ql_ppe_plan.ipc_ppe_plan_ppe_poster_displayed,form.grp_infection_prevention_and_control.ql_ppe_plan.ipc_ppe_plan_fit_test_kit,form.grp_infection_prevention_and_control.ql_ppe_plan.ipc_ppe_plan_contingency_for_shortages,form.grp_infection_prevention_and_control.ql_waste_collection_and_disposal.ipc_wcd_colour_coded_bins,form.grp_infection_prevention_and_control.ql_waste_collection_and_disposal.ipc_wcd_clinical_waste_bags,form.grp_infection_prevention_and_control.ql_waste_collection_and_disposal.ipc_wcd_laundry_receptacles_at_patient_rooms,form.grp_infection_prevention_and_control.ql_waste_collection_and_disposal.ipc_wcd_incinerator,form.grp_infection_prevention_and_control.ql_water_sanitation_and_hygiene.ipc_wash_clean_running_water,form.grp_infection_prevention_and_control.ql_water_sanitation_and_hygiene.ipc_wash_hand_soap,form.grp_infection_prevention_and_control.ql_water_sanitation_and_hygiene.ipc_wash_liquid_soap,form.grp_infection_prevention_and_control.ql_water_sanitation_and_hygiene.ipc_wash_disp_hand_towels,form.grp_infection_prevention_and_control.ql_water_sanitation_and_hygiene.ipc_wash_alcohol_based_hand_gel,form.grp_infection_prevention_and_control.ql_disinfection_and_sterilization.ipc_ds_protocol_facility_disinfection,form.grp_infection_prevention_and_control.ql_disinfection_and_sterilization.ipc_ds_protocol_equipment_sterilisation,form.grp_infection_prevention_and_control.ql_disinfection_and_sterilization.ipc_ds_environmental_disinfectant,form.grp_infection_prevention_and_control.ql_disinfection_and_sterilization.ipc_ds_cleaning_schedule_in_toilets,form.grp_infection_prevention_and_control.ql_disinfection_and_sterilization.ipc_ds_protocol_corpse_handling,form.ql_logistics_patient_and_sample_transfer.log_referral_plan,form.ql_logistics_patient_and_sample_transfer.log_cellphone_landline_swradio,form.ql_logistics_patient_and_sample_transfer.log_albendazole,form.ql_logistics_patient_and_sample_transfer.log_amoxicillin,form.ql_logistics_patient_and_sample_transfer.log_ampicillin,form.ql_logistics_patient_and_sample_transfer.log_chlorhexidine_5,form.question10.log_chlorhexidine_7,form.question10.log_gentamicin,form.question10.log_folic,form.question10.log_ferrous_and_folic,form.question10.log_compound_sodium,form.question10.log_co_trimoxazole_400,form.question10.log_co_trimoxazole_200,form.question6.log_metronidazole_250,form.question6.log_metronidazole_200,form.question6.log_methyldopa,form.question6.log_magnesium_sulphate,form.question6.log_lidocaine,form.question6.log_ibuprofen,form.question2.log_surgical_spirit,form.question2.log_sodium_chloride,form.question2.log_povidone,form.question2.log_paracetamol_500,form.question2.log_paracetamol_250,form.question2.log_ors,form.question7.log_gauze,form.question7.log_cotton_wool,form.question7.log_cannula_iv_20,form.question7.log_cannula_iv_24,form.question7.log_zinc_sulphate,form.question7.log_water,form.question4.log_needle_23,form.question4.log_needle_21,form.question4.log_glove_giving,form.question4.log_glove_surgical,form.question4.log_glove_gyn,form.question4.log_glove_exam,form.question1.log_tape,form.question1.log_syringe,form.question1.log_oxytocin,form.question1.log_diazepam,form.question1.log_misoprostol,form.question1.log_glucose,form.consultations.head_count.monthly_average_head_counts,form.consultations.general_outpatient.monthly_average_general_outpatient,form.consultations.deliveries.monthly_average_deliveries,form.consultations.pent_vaccines.monthly_average_pent_vaccines,form.ql_human_resources.score_human_resources,form.ql_information_education_communication.score_information_education_communication,form.ql_surveillance.score_surveillance,form.ql_triage_and_early_recognition.score_triage_and_early_recognition,form.ql_chw.score_chw,form.ql_isolation_physical_distancing.score_isolation,form.grp_infection_prevention_and_control.ql_ppe.score_infection_prevention_and_control_ppe,form.grp_infection_prevention_and_control.ql_ppe_plan.score_infection_prevention_and_control_ppe_plan,form.grp_infection_prevention_and_control.ql_waste_collection_and_disposal.score_infection_prevention_and_control_waste_collection_and_disposal,form.grp_infection_prevention_and_control.ql_water_sanitation_and_hygiene.score_infection_prevention_and_control_water_sanitation_and_hygiene,form.grp_infection_prevention_and_control.ql_disinfection_and_sterilization.score_infection_prevention_and_control_disinfection_and_sterilization,form.grp_infection_prevention_and_control.score_infection_prevention_and_control,form.question1.score_logistics_patient_and_sample_transfer,form.score_total,Latitude,Longitude
Nathaniel Regional Hospital,North-Western,Port Loko,Ohio,New Karen,mch_post,government_public,peri_urban,yes,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,305,260,299,150,616,482,519,237,12,16,17,3,10,8,6,5,not_completed,completed,not_completed,not_completed,not_completed,displayed,not_displayed,displayed,not_displayed,not_displayed,not_displayed,not_displayed,fully_operational,not_in_place,fully_operational,fully_operational,not_in_place,not_in_place,partially_operational,fully_operational,not_in_place,partial,partial,not_in_place,adequate,adequate,adequate,not_in_place,fully_operational,fully_operational,fully_operational,not_available,risk_of_shortage,sufficient_supplies,risk_of_shortage,not_available,risk_of_shortage,not_available,not_available,sufficient_supplies,not_available,not_available,not_available,available_fully_achieved,not_available,not_available,risk_of_shortage,sufficient_supplies,sufficient_supplies,risk_of_shortage,risk_of_shortage,not_available,not_available,not_available,not_available,not_available,not_available,not_available,partially_available,available,not_available,partially_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,available,not_available,available,available,not_available,partially_available,available,partially_available,not_available,not_available,not_available,partially_available,not_available,available,not_available,not_available,partially_available,available,not_available,not_available,available,not_available,partially_available,partially_available,not_available,not_available,available,available,not_available,not_available,253.5,463.5,12,7.25,1,2,3,1.5,3.5,3,3.5,1,1.5,2,0,8,13,35.0,-20.8091295,-107.648858
Lance Regional Hospital,Western,Western Area Rural,Colorado,New Ashley,community_health_post,government_public,peri_urban,yes,2,0,2,0,0,0,0,2,1,0,0,3,1,0,0,2,0,0,0,0,0,1249,1355,1361,1104,747,1048,965,861,25,24,20,10,22,22,23,18,not_completed,partially_completed,not_completed,not_completed,completed,displayed,not_displayed,displayed,displayed,displayed,not_displayed,displayed,partially_operational,not_in_place,fully_operational,fully_operational,not_in_place,not_in_place,not_in_place,not_in_place,not_in_place,partial,not_in_place,adequate,not_in_place,partial,partial,not_in_place,not_in_place,not_in_place,fully_operational,risk_of_shortage,not_available,risk_of_shortage,not_available,not_available,risk_of_shortage,not_available,risk_of_shortage,not_available,partially_achieved,not_available,not_available,not_available,not_available,not_available,not_available,sufficient_supplies,risk_of_shortage,sufficient_supplies,sufficient_supplies,not_available,not_available,sufficient_supplies,risk_of_shortage,not_available,sufficient_supplies,not_available,available,available,available,available,not_available,available,not_available,available,not_available,not_available,not_available,available,not_available,not_available,not_available,available,available,not_available,available,not_available,available,available,available,not_available,available,not_available,available,available,available,available,available,available,not_available,available,not_available,partially_available,not_available,not_available,available,not_available,not_available,not_available,not_available,1267.25,905.25,19.75,21.25,1.5,5,2.5,0,2,1,2,0.5,1,2.5,1.5,7.5,22.5,42.0,-0.209731,-42.425136
Charles Tertiary Hospital,Western,Western Area Rural,Rhode Island,Paulfort,mch_post,government_public,peri_urban,yes,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,728,560,617,492,341,335,361,251,20,19,14,23,19,13,19,12,not_completed,completed,not_completed,not_completed,completed,not_displayed,displayed,displayed,not_displayed,not_displayed,displayed,displayed,fully_operational,fully_operational,fully_operational,fully_operational,fully_operational,not_in_place,fully_operational,not_in_place,not_in_place,not_in_place,not_in_place,partial,adequate,not_in_place,not_in_place,not_in_place,not_in_place,not_in_place,fully_operational,sufficient_supplies,not_available,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,not_available,not_available,sufficient_supplies,partially_achieved,not_available,not_available,not_available,not_available,sufficient_supplies,not_available,sufficient_supplies,risk_of_shortage,not_available,sufficient_supplies,not_available,sufficient_supplies,not_available,not_available,sufficient_supplies,not_available,risk_of_shortage,available,available,available,available,available,available,available,available,available,not_available,available,available,not_available,available,not_available,available,available,available,available,available,not_available,available,not_available,not_available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_available,available,available,not_available,599.25,322,19,15.75,2,4,4,2,1.5,1,6,0.5,2,2.5,1.5,12.5,34,61.0,18.7818615,36.895655
Ashley CHP,North-Western,Kambia,Oregon,New Craig,community_health_post,government_public,rural,yes,2,3,2,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,0,0,602,595,786,402,274,245,242,154,30,26,26,14,25,21,22,16,not_completed,completed,not_completed,not_completed,completed,displayed,not_displayed,not_displayed,displayed,displayed,displayed,displayed,fully_operational,not_in_place,fully_operational,fully_operational,not_in_place,not_in_place,fully_operational,not_in_place,not_in_place,partial,partial,not_in_place,not_in_place,partial,adequate,not_in_place,not_in_place,not_in_place,not_in_place,not_available,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,not_available,not_available,sufficient_supplies,not_available,available_fully_achieved,not_available,available_fully_achieved,risk_of_shortage,risk_of_shortage,not_available,sufficient_supplies,risk_of_shortage,not_available,sufficient_supplies,not_available,not_available,not_available,not_available,not_available,risk_of_shortage,not_available,available,available,available,available,available,not_available,available,not_available,not_available,not_available,available,available,available,available,not_available,available,available,available,available,available,available,available,available,not_available,available,partially_available,available,not_available,available,available,not_available,available,not_available,available,available,partially_available,available,not_available,available,available,available,not_available,not_available,596.25,228.75,24,21,2,5,3,1,2,0,6,2,2,1.5,0,11.5,28,52.5,66.085993,66.742655
Jason CHP,North-Western,Kambia,Kentucky,Kristyview,community_health_centre,government_public,rural,yes,2,5,2,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,2261,2234,1724,1942,369,387,305,200,23,12,19,15,21,20,17,15,not_completed,completed,partially_completed,not_completed,completed,displayed,not_displayed,not_displayed,displayed,displayed,displayed,displayed,fully_operational,not_in_place,fully_operational,fully_operational,partially_operational,not_in_place,not_in_place,not_in_place,fully_operational,partial,partial,partial,partial,not_in_place,not_in_place,fully_operational,fully_operational,fully_operational,not_in_place,not_available,not_available,risk_of_shortage,sufficient_supplies,not_available,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,partially_achieved,not_available,not_available,available_fully_achieved,sufficient_supplies,sufficient_supplies,risk_of_shortage,not_available,risk_of_shortage,not_available,sufficient_supplies,not_available,not_available,not_available,not_available,risk_of_shortage,not_available,not_available,available,not_available,available,available,available,not_available,not_available,available,available,not_available,available,available,not_available,available,not_available,available,available,available,available,not_available,available,available,available,not_available,available,not_available,available,not_available,available,available,not_available,available,available,available,not_available,not_available,not_available,available,partially_available,available,available,available,not_available,2040.25,315.25,17.25,18.25,2.5,5,3,1.5,1.5,3,5.5,1.5,2.5,1.5,0.5,11.5,26,54.0,-89.7082065,105.610082
Tanya Clinic,North-Western,Kambia,Kansas,West Peterberg,community_health_post,government_public,rural,yes,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,405,411,621,261,169,151,222,145,19,15,15,9,17,18,12,10,not_completed,completed,completed,completed,partially_completed,not_displayed,not_displayed,displayed,displayed,displayed,displayed,displayed,fully_operational,not_in_place,fully_operational,fully_operational,not_in_place,not_in_place,fully_operational,not_in_place,not_in_place,partial,partial,partial,not_in_place,not_in_place,not_in_place,not_in_place,not_in_place,not_in_place,fully_operational,sufficient_supplies,not_available,not_available,sufficient_supplies,not_available,not_available,sufficient_supplies,sufficient_supplies,sufficient_supplies,not_available,not_available,not_available,available_fully_achieved,risk_of_shortage,risk_of_shortage,not_available,not_available,sufficient_supplies,not_available,sufficient_supplies,not_available,not_available,not_available,not_available,risk_of_shortage,not_available,not_available,partially_available,available,available,available,available,not_available,available,available,not_available,not_available,available,available,not_available,available,not_available,available,available,available,available,not_available,available,available,not_available,not_available,available,available,available,available,available,available,available,available,available,available,not_available,not_available,available,available,available,available,available,not_available,not_available,424.5,171.75,14.5,14.25,3.5,5,3,1,1,1,5,1,1,2,0.5,9.5,27.5,51.5,-1.9089215,-165.327305
Jamie MCHP,Southern,Moyamba,New Jersey,Ariaston,mch_post,government_public,peri_urban,yes,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,203,320,291,349,123,104,142,207,5,11,11,10,10,10,12,11,completed,completed,completed,completed,completed,displayed,displayed,displayed,displayed,displayed,displayed,displayed,fully_operational,not_in_place,fully_operational,fully_operational,fully_operational,fully_operational,fully_operational,fully_operational,fully_operational,adequate,partial,not_in_place,not_in_place,not_in_place,not_in_place,fully_operational,fully_operational,fully_operational,fully_operational,sufficient_supplies,not_available,not_available,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,available_fully_achieved,available_fully_achieved,available_fully_achieved,available_fully_achieved,sufficient_supplies,not_available,not_available,not_available,not_available,not_available,not_available,not_available,not_available,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,available,available,available,available,not_available,available,available,available,not_available,available,available,available,available,available,partially_available,available,available,available,available,available,available,available,not_available,not_available,available,not_available,available,available,available,available,available,not_available,not_available,available,not_available,available,available,available,available,available,available,available,not_available,290.75,144,9.25,10.75,4,7,3,5,0.5,4,7,4,1,0,4,16,33.5,73.0,32.704756,98.627386
Gene CHp,Southern,Moyamba,Colorado,Ericaburgh,mch_post,government_public,peri_urban,yes,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0,3,3,1,1,0,0,604,658,625,579,169,124,137,124,6,11,11,9,9,10,10,10,completed,completed,completed,completed,completed,displayed,displayed,displayed,displayed,displayed,displayed,displayed,fully_operational,fully_operational,fully_operational,fully_operational,fully_operational,partially_operational,fully_operational,fully_operational,fully_operational,adequate,adequate,adequate,adequate,adequate,adequate,not_in_place,fully_operational,fully_operational,fully_operational,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,available_fully_achieved,available_fully_achieved,available_fully_achieved,available_fully_achieved,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,not_available,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,available,available,available,available,not_available,available,not_available,available,available,not_available,available,available,available,available,partially_available,available,partially_available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,not_available,not_available,available,available,available,available,available,available,available,available,available,not_available,616.5,138.5,9.25,9.75,5,7,4,4.5,5,3,9,4,4,4,4,25,36,89.5,15.0312295,-44.843893
Lee CHP,Southern,Pujehun,Massachusetts,Murrayport,community_health_centre,government_public,rural,yes,1,0,4,1,0,0,0,0,0,1,1,1,0,1,1,2,1,2,2,1,1,1311,547,274,282,298,327,189,176,15,16,20,22,23,17,31,18,not_completed,completed,completed,not_completed,completed,displayed,displayed,displayed,displayed,displayed,displayed,displayed,fully_operational,not_in_place,fully_operational,fully_operational,not_in_place,not_in_place,not_in_place,fully_operational,fully_operational,adequate,adequate,adequate,adequate,adequate,adequate,fully_operational,fully_operational,fully_operational,not_in_place,risk_of_shortage,sufficient_supplies,risk_of_shortage,not_available,not_available,not_available,not_available,sufficient_supplies,not_available,partially_achieved,not_available,not_available,not_available,not_available,sufficient_supplies,not_available,sufficient_supplies,sufficient_supplies,not_available,sufficient_supplies,not_available,sufficient_supplies,not_available,not_available,sufficient_supplies,not_available,not_available,available,not_available,available,partially_available,not_available,partially_available,not_available,not_available,not_available,not_available,not_available,not_available,partially_available,partially_available,not_available,available,not_available,partially_available,partially_available,not_available,not_available,partially_available,not_available,partially_available,available,not_available,available,available,not_available,not_available,not_available,available,not_available,available,partially_available,not_available,not_available,available,partially_available,partially_available,not_available,not_available,not_available,603.5,247.5,18.25,22.25,3,7,3,2,5,3,3,0.5,2,3,1,9.5,14,46.5,-33.9784325,165.217542
Carolyn MCHP,Eastern,Kono,Maryland,Romeroview,community_health_centre,government_public,peri_urban,yes,2,7,7,1,1,1,1,0,0,1,1,2,1,1,1,2,2,1,1,0,0,325,379,353,297,263,287,231,208,16,12,19,19,16,16,17,16,not_completed,completed,completed,not_completed,completed,not_displayed,not_displayed,not_displayed,not_displayed,not_displayed,not_displayed,not_displayed,fully_operational,not_in_place,fully_operational,fully_operational,not_in_place,not_in_place,fully_operational,partially_operational,not_in_place,partial,not_in_place,adequate,adequate,partial,not_in_place,not_in_place,not_in_place,partially_operational,fully_operational,sufficient_supplies,risk_of_shortage,not_available,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,not_available,not_available,not_available,not_available,risk_of_shortage,sufficient_supplies,not_available,sufficient_supplies,sufficient_supplies,sufficient_supplies,sufficient_supplies,not_available,risk_of_shortage,not_available,not_available,not_available,not_available,not_available,available,not_available,not_available,available,available,available,available,not_available,not_available,not_available,not_available,available,available,available,not_available,available,available,available,available,available,available,available,not_available,not_available,available,not_available,available,available,available,available,available,not_available,not_available,available,available,available,available,available,not_available,not_available,available,not_available,not_available,338.5,247.25,16.5,16.25,3,0,3,1.5,2.5,1.5,7.5,0,2.5,3.5,0,13.5,26,51.0,-28.4681085,-10.306568
Autumn CHp,Nothern,Bombali,Florida,West Brianberg,community_health_centre,government_public,peri_urban,yes,3,12,4,2,1,0,0,1,0,2,2,2,2,1,1,3,2,3,0,0,0,493,832,480,346,277,466,376,249,15,16,16,13,25,24,19,12,not_completed,completed,not_completed,not_completed,completed,not_displayed,not_displayed,not_displayed,not_displayed,not_displayed,not_displayed,not_displayed,partially_operational,not_in_place,fully_operational,fully_operational,partially_operational,not_in_place,not_in_place,not_in_place,fully_operational,adequate,adequate,partial,not_in_place,not_in_place,adequate,fully_operational,partially_operational,fully_operational,fully_operational,not_available,not_available,not_available,risk_of_shortage,not_available,risk_of_shortage,sufficient_supplies,risk_of_shortage,not_available,not_available,not_available,not_available,not_available,not_available,sufficient_supplies,not_available,sufficient_supplies,sufficient_supplies,not_available,not_available,not_available,not_available,not_available,risk_of_shortage,risk_of_shortage,not_available,not_available,available,not_available,not_available,not_available,not_available,available,not_available,not_available,not_available,available,available,available,available,available,not_available,available,not_available,not_available,not_available,not_available,partially_available,not_available,not_available,partially_available,available,available,available,not_available,not_available,available,not_available,partially_available,not_available,partially_available,partially_available,partially_available,not_available,available,available,available,available,not_available,not_available,537.75,342,15,20,2,0,2.5,1.5,2.5,3.5,2.5,0,2,1,1,6.5,17.5,36.0,9.1308525,-87.591751
Thomas hospital,Western,Western Area Urban,Kentucky,Kellyland,community_health_centre,government_public,urban,yes,1,5,1,1,1,0,0,2,0,2,1,6,2,0,0,8,2,1,1,2,1,769,635,685,646,676,538,602,541,19,14,20,22,48,25,35,23,not_completed,partially_completed,partially_completed,partially_completed,not_completed,displayed,displayed,displayed,displayed,displayed,not_displayed,not_displayed,fully_operational,partially_operational,partially_operational,fully_operational,partially_operational,fully_operational,fully_operational,fully_operational,fully_operational,adequate,partial,adequate,adequate,not_in_place,not_in_place,fully_operational,partially_operational,partially_operational,fully_operational,not_available,not_available,not_available,risk_of_shortage,not_available,not_available,not_available,not_available,not_available,available_fully_achieved,not_available,not_available,not_available,sufficient_supplies,risk_of_shortage,not_available,sufficient_supplies,sufficient_supplies,risk_of_shortage,risk_of_shortage,not_available,risk_of_shortage,sufficient_supplies,sufficient_supplies,risk_of_shortage,sufficient_supplies,risk_of_shortage,partially_available,not_available,not_available,available,not_available,not_available,available,available,available,not_available,not_available,not_available,available,available,available,not_available,partially_available,not_available,available,not_available,not_available,not_available,not_available,not_available,available,available,available,available,available,available,available,not_available,not_available,partially_available,partially_available,partially_available,partially_available,not_available,not_available,not_available,available,not_available,not_available,683.75,589.25,18.75,32.75,1.5,5,3,4.5,2.5,3,0.5,1,2.5,2.5,3,9.5,18.5,47.5,-21.2218485,-47.055607
Nicole Tertiary Hospital,Southern,Bo,Rhode Island,New Christine,community_health_centre,government_public,peri_urban,yes,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,661,367,641,509,327,263,286,291,18,17,18,17,18,16,24,21,not_completed,partially_completed,partially_completed,partially_completed,partially_completed,displayed,displayed,not_displayed,not_displayed,not_displayed,displayed,displayed,not_in_place,not_in_place,fully_operational,fully_operational,fully_operational,partially_operational,fully_operational,partially_operational,not_in_place,adequate,adequate,partial,partial,not_in_place,partial,not_in_place,fully_operational,not_in_place,fully_operational,risk_of_shortage,risk_of_shortage,sufficient_supplies,risk_of_shortage,risk_of_shortage,risk_of_shortage,not_available,risk_of_shortage,risk_of_shortage,available_fully_achieved,not_available,not_available,available_fully_achieved,sufficient_supplies,risk_of_shortage,not_available,sufficient_supplies,sufficient_supplies,risk_of_shortage,not_available,not_available,risk_of_shortage,risk_of_shortage,not_available,not_available,not_available,risk_of_shortage,partially_available,available,available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,not_available,not_available,available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,available,available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,not_available,partially_available,partially_available,partially_available,not_available,not_available,544.5,291.75,17.5,19.75,2,4,2,3,2.5,2,4.5,2,2.5,2,1,12,19.5,47.0,-41.344766,-134.396481
Lisa Tertiary Hospital,Eastern,Kailahun,Virginia,East Debra,mch_post,government_public,peri_urban,yes,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,2,321,336,214,303,134,198,150,243,15,15,15,15,12,12,15,15,completed,completed,partially_completed,completed,partially_completed,displayed,displayed,displayed,displayed,displayed,displayed,displayed,fully_operational,fully_operational,fully_operational,fully_operational,partially_operational,partially_operational,partially_operational,partially_operational,partially_operational,adequate,adequate,adequate,adequate,adequate,adequate,not_in_place,partially_operational,not_in_place,partially_operational,not_available,risk_of_shortage,risk_of_shortage,risk_of_shortage,not_available,not_available,risk_of_shortage,not_available,risk_of_shortage,not_available,not_available,not_available,not_available,not_available,risk_of_shortage,not_available,not_available,risk_of_shortage,risk_of_shortage,not_available,not_available,not_available,not_available,sufficient_supplies,not_available,not_available,not_available,partially_available,not_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,not_available,partially_available,partially_available,partially_available,partially_available,not_available,partially_available,not_available,partially_available,not_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,partially_available,not_available,not_available,partially_available,partially_available,partially_available,not_available,not_available,not_available,not_available,293.5,181.25,15,13.5,4,7,4,2.5,5,1,2.5,0,0.5,1,1,5,16,44.5,50.873618,-160.070770
